id,timestamp,lat,long,alt,speed
370,2024-06-03 09:56:14.045042,279.0811767578125,1.968258261680603,0.0018366050207987,8.077202012999017
370,2024-06-03 09:56:21.799659,316.4660339355469,1.9839845895767207,0.0018427848117426,8.064644054453682
370,2024-06-03 09:56:29.500683,355.2183837890625,2.005326271057129,0.0018435477977618,8.047973912158437
370,2024-06-03 09:56:37.231342,391.564453125,5.787290096282959,0.0002557563711889,8.036220750450292
370,2024-06-03 09:56:44.947662,392.33795166015625,44.11876678466797,0.0015270041767507,9.937589695583831
370,2024-06-03 09:56:52.714411,392.2971801757813,132.0760040283203,0.0018556785071268,24.18347950175185
370,2024-06-03 09:57:00.458881,392.3230285644531,248.4679107666016,0.0025078773032873,16.404887558129754
370,2024-06-03 09:57:08.124322,392.3429260253906,301.439453125,0.0015764427371323,2.826095681283356
370,2024-06-03 09:57:15.849103,392.3446350097656,309.9439697265625,0.0019691658671945,0.4848128965298951
370,2024-06-03 09:57:23.735864,391.8059387207031,320.8695068359375,0.0005756187019869,3.39369472987167
370,2024-06-03 09:57:31.422399,385.1271667480469,326.30096435546875,0.0012005424359813,3.115320923218561
370,2024-06-03 09:57:39.366742,366.3204956054688,326.60809326171875,0.001793727860786,2.7324113798028944
370,2024-06-03 09:57:47.227746,365.8976440429688,326.6078491210937,0.0016785621410235,6.420058407426547e-08
370,2024-06-03 09:57:55.039228,365.8976440429688,326.6078491210937,0.0016785621410235,1.4305135737774768e-07
370,2024-06-03 09:58:02.992683,365.8976440429688,326.6078491210937,0.0016785621410235,3.4075964002825744e-08
370,2024-06-03 09:58:10.871488,365.8976440429688,326.6078491210937,0.0016785621410235,1.4306466033025277e-07
370,2024-06-03 09:58:18.799554,365.8976440429688,326.6078491210937,0.0016785621410235,9.56652378962542e-08
370,2024-06-03 09:58:26.637542,365.8976440429688,326.6078491210937,0.0016785621410235,3.8173541145742736e-08
370,2024-06-03 09:58:34.603697,365.6305847167969,326.60821533203125,0.0013679694384336,1.6566366925381653
370,2024-06-03 09:58:42.615433,335.2834167480469,326.6104431152344,0.001820316305384,6.195275314191036
370,2024-06-03 09:58:50.574644,295.47332763671875,326.60992431640625,0.0018671988509595,7.731174953469818
