id,timestamp,lat,long,alt,speed
1412,2024-05-31 10:47:00.587112,261.5128173828125,1.9690760374069207,0.0018580436008051,7.998433960527304
1412,2024-05-31 10:47:08.599314,334.9033203125,24.478662490844727,0.0018446921603754,8.072717382187411
1412,2024-05-31 10:47:16.893001,334.8765869140625,38.87955093383789,0.0018492698436602,0.0
1412,2024-05-31 10:47:25.186250,334.8765869140625,38.87955093383789,0.0018492698436602,0.0
1412,2024-05-31 10:47:33.372763,334.8765869140625,38.87955093383789,0.0018492698436602,0.0
1412,2024-05-31 10:47:41.545222,334.8563232421875,71.47073364257812,0.0018535041017457,8.044664172463584
1412,2024-05-31 10:47:50.304029,310.0387268066406,129.50738525390625,0.0018504142062738,8.053793951502575
1412,2024-05-31 10:47:58.721855,257.35260009765625,129.4823760986328,0.0018425941234454,8.065290277465223
1412,2024-05-31 10:48:06.818841,196.04161071777344,129.4560089111328,0.0018435477977618,8.04799253015633
1412,2024-05-31 10:48:15.027318,122.8066864013672,129.42385864257812,0.0018425941234454,8.065273109263488
1412,2024-05-31 10:48:23.536127,109.9181137084961,129.41793823242188,0.0016978263156488,0.0
1412,2024-05-31 10:48:31.926165,104.99647521972656,129.41171264648438,0.0015432548243552,6.807076304574531
1412,2024-05-31 10:48:40.991672,92.37891387939452,76.43327331542969,0.0016783332685008,4.101246018931349e-07
1412,2024-05-31 10:48:49.358884,92.37891387939452,76.43327331542969,0.0016783332685008,2.8646891578615578e-08
1412,2024-05-31 10:48:57.671462,137.788330078125,59.494930267333984,0.0018490409711375,0.0
1412,2024-05-31 10:49:06.217255,137.788330078125,59.494930267333984,0.0018490409711375,0.0
1412,2024-05-31 10:49:14.359257,137.788330078125,59.494930267333984,0.0018490409711375,0.0
1412,2024-05-31 10:49:22.526753,158.044189453125,32.03577423095703,0.0018440055428072,8.0706781112508
1412,2024-05-31 10:49:30.936813,158.05670166015625,18.339109420776367,0.0018573951674625,0.0
1412,2024-05-31 10:49:39.162501,158.0571746826172,17.96121597290039,0.0013138388749212,2.026746551379626
1412,2024-05-31 10:49:47.401913,255.6918334960937,1.9664591550827024,0.0018431663047522,8.06507405632465
1412,2024-05-31 10:49:55.767980,318.02069091796875,1.985524296760559,0.0016781806480139,2.5959265805125548e-08
1412,2024-05-31 10:50:04.138987,367.9309997558594,2.0109262466430664,0.0018465614411979,8.040191453836478
1412,2024-05-31 10:50:12.245536,392.30413818359375,73.40123748779297,0.0015413474757224,18.849307912768246
1412,2024-05-31 10:50:20.846724,392.3358154296875,280.8231506347656,0.0021281624212861,15.53271184457332
1412,2024-05-31 10:50:29.148137,357.024169921875,326.6098022460937,0.0017365074018016,0.0
1412,2024-05-31 10:50:37.374114,348.740966796875,326.5531005859375,0.0016777229029685,8.121490545886843
1412,2024-05-31 10:50:45.647382,338.73785400390625,267.9266357421875,0.0018420219421386,8.066678661373512
1412,2024-05-31 10:50:53.793108,338.7712097167969,215.39956665039065,0.0018569374224171,0.0
1412,2024-05-31 10:51:02.084615,338.7712097167969,215.39956665039065,0.0018569374224171,0.0
1412,2024-05-31 10:51:10.702095,338.8036193847656,157.50624084472656,0.0018413352081552,8.068158796101379
1412,2024-05-31 10:51:19.263765,338.84930419921875,81.53199768066406,0.0018435096135362,8.047989697436872
1412,2024-05-31 10:51:27.796770,338.8525695800781,75.33059692382812,0.0018569754902273,0.0
1412,2024-05-31 10:51:35.931786,338.8525695800781,75.33059692382812,0.0018569754902273,0.0
1412,2024-05-31 10:51:44.579261,338.8879699707031,19.04519271850586,0.0018573569832369,0.0
1412,2024-05-31 10:51:53.077901,338.8879699707031,19.04519271850586,0.0018573569832369,0.0
1412,2024-05-31 10:52:01.572169,287.08154296875,-2.030426263809204,0.0018730353331193,15.873948286187405
1412,2024-05-31 10:52:10.004226,171.187744140625,-2.042283296585083,0.0017804144881665,8.23402595734101
1412,2024-05-31 10:52:18.395200,154.03225708007812,38.98651885986328,0.0018568992381915,0.0
1412,2024-05-31 10:52:26.830469,154.03225708007812,38.98651885986328,0.0018568992381915,0.0
1412,2024-05-31 10:52:35.270914,154.0291748046875,41.69955825805664,0.0015954780392348,5.35538410713882
1412,2024-05-31 10:52:44.042833,103.26036834716795,55.46701431274414,0.0015873908996582,8.442604592571863
1412,2024-05-31 10:52:52.399391,92.372802734375,18.06775283813477,0.0016787147615104,0.0
1412,2024-05-31 10:53:00.410214,92.372802734375,18.06775283813477,0.0016787147615104,0.0
1412,2024-05-31 10:53:08.849730,126.01535034179688,1.9512724876403809,0.0018355750944465,8.071087425863357
1412,2024-05-31 10:53:17.276602,137.04327392578125,1.9540886878967283,0.0016809654189273,0.0
1412,2024-05-31 10:53:25.661681,137.04327392578125,1.9540886878967283,0.0016809654189273,0.0
