id,frame,timestamp,lat,long,alt,speed
391,373862,12.716524466872215,0.0005169940435507,-8.871655878378687e-05,2.998185157775879,0.0
391,374049,15.703310165554283,0.0005168069402117,-5.872858164041916e-05,2.9964137077331543,6.148324228250667
391,374267,18.71032876893878,0.0005156914480153,0.0001584755412009,2.9977614879608154,8.119814217210516
391,374504,21.71042186766863,0.0005157613204715,0.000377783205749,2.997718095779419,8.137469487568179
391,374770,24.71201126649976,0.0005141167987403,0.0005971936571889,2.997678756713867,8.150023733859985
391,375052,27.703233268111944,0.0004326871349604,0.0007950400047255,2.9976789951324463,8.134835722521409
391,375337,30.710842967033383,0.0002425662357978,0.0008905280162417,2.9979732036590576,7.384056291589078
391,375620,33.71314036846161,8.838750878226165e-05,0.0008931400609277,2.999894618988037,1.3503130294456862
391,375902,36.709025766700506,8.745062143589166e-05,0.0008931362914468,2.9976751804351807,4.920959369860769e-05
391,376185,39.71239826828241,8.745062143589166e-05,0.0008931362914468,2.9976794719696045,3.801345930249159e-05
391,376468,42.70551876723766,8.745062143589166e-05,0.0008931362914468,2.997668504714966,5.483627660115767e-06
391,376753,45.71202586591244,8.745062143589166e-05,0.0008931362914468,2.997673511505127,0.0001228570910027
391,377038,48.71266796812415,8.745062143589166e-05,0.0008931362914468,2.997671365737915,6.489276724696944e-05
391,377322,51.70846846699715,8.745062143589166e-05,0.0008931362914468,2.997653245925904,5.8536526968856575e-05
391,377601,54.70764506608248,3.4613168807595684e-05,0.0008928293871619,2.997791290283203,4.1157283223456895
391,377871,57.71509766578674,-0.0001678667403695,0.0008914771715433,2.9977335929870605,8.132383934249026
391,378084,60.71133266761899,-0.000386958293717,0.000889970201598,2.997709989547729,8.140830343716411
391,378288,63.71080756559968,-0.0006062730345917,0.0008884856429303,2.9977126121521,8.139754866229847
391,378478,66.7130713686347,-0.0008257653180123,0.0008862056552475,2.997586488723755,8.142789290193493
391,378701,69.71471786871552,-0.0010335667961811,0.0008250430854936,2.997692584991455,8.132506387379644
391,378957,72.71068846806884,-0.0011631252954487,0.0006552560002065,2.997699022293091,8.136130130898902
391,379196,75.70620676875114,-0.00117340391607,0.0004371552035185,2.997710466384888,8.140600048618685
391,379436,78.70940196886659,-0.0011721864422753,0.000217566215754,2.9977128505706787,8.139537373079566
391,379680,81.70961766690016,-0.0011697861738753,-1.7925466783165215e-06,2.9977128505706787,8.139502722426812
