id,frame,timestamp,lat,long,alt,speed
390,373860,12.683558866381643,-0.000596107155701,0.0007723917981028,2.9944660663604736,0.0
390,374047,15.67462196573615,-0.0005960717911079,0.0007439740239476,2.996406078338623,6.006592760331044
390,374264,18.671952567994595,-0.0005958768061447,0.0005919910881262,2.9979565143585205,4.180731507001091
390,374501,21.674035668373108,-0.0005955990296797,0.0005249845207252,2.997551441192627,0.0002553709442301
390,374766,24.66803576797247,-0.0005926756258531,0.000491258871917,2.996194362640381,4.243181390007467
390,375049,27.671905066818,-0.0004677255911786,0.0003950340982163,2.998006820678711,5.356900353261522
390,375333,30.66828886792064,-0.0003576917009837,0.0003947290786719,2.9978246688842773,3.040585581677069
390,375616,33.67123766615987,-0.0002536973759532,0.0005100776971168,2.99784779548645,8.044132114262034
390,375898,36.66769476607442,-0.0002550085042258,0.0006821046422488,2.999401569366455,3.4257485828005363
390,376181,39.66947486624122,-0.0002552459301341,0.0007421180686029,2.997960329055786,4.277250653120325
390,376465,42.67405166849494,-0.0003424660820741,0.0008909332011752,2.9975149631500244,8.19434509254069
390,376749,45.67021306604147,-0.0005585619946515,0.0008723284824929,2.997039794921875,8.099955110600096
390,377034,48.67071856558323,-0.0005962671873049,0.0006812180603308,2.9980239868164062,6.081337843063542
390,377319,51.67708296701312,-0.000595854874632,0.0005561221124534,2.997851848602295,3.4432472536563257
390,377598,54.67488746717572,-0.0005958075847587,0.0005296213249661,2.997668743133545,0.0
390,377868,57.67738836631179,-0.0005956122571149,0.0003938793005952,2.99747371673584,8.244786059520008
390,378081,60.667553067207336,-0.0005953551785182,0.0001752631473262,2.997715950012207,8.138426739780584
390,378286,63.68014226853848,-0.0005950649284898,-4.500523369287737e-05,2.997715473175049,8.138709057534198
390,378476,66.68251086771488,-0.0005931508546126,-0.0002586849646713,2.9999923706054688,4.942607837051096
390,378698,69.67710346728563,-0.0005909552347702,-0.0002720150144009,2.9976677894592285,1.706600956991178e-05
390,378954,72.67388596758246,-0.0005184671567093,-0.0003689921250959,2.998157501220703,6.267811942004787
390,379193,75.66871436685324,-0.0004412780904488,-0.0003749461230507,2.9976773262023926,2.803093913300864e-05
390,379433,78.67286626622081,-0.0004412785701788,-0.0003749461230507,2.997663736343384,3.5762790329457632e-06
390,379677,81.67324596643448,-0.0004412785701788,-0.0003749461230507,2.997666835784912,4.366397854983374e-05
390,379924,84.67054936662316,-0.0004412785701788,-0.0003749461230507,2.997666358947754,3.169537420647716e-05
390,380171,87.66935096681118,-0.0004412785701788,-0.0003749461230507,2.9976603984832764,8.766650936060428e-05
390,380431,90.67916996777058,-0.0004412785701788,-0.0003749461230507,2.9976725578308105,3.215314030394129e-05
390,380690,93.67380386590958,-0.0004412785701788,-0.0003749461230507,2.997665405273437,2.059952256576872e-06
390,380925,96.6723808683455,-0.0004412785701788,-0.0003749461230507,2.997654438018799,7.420063115359591e-05
390,381125,99.68061796575785,-0.0003901570067057,-0.0003744900501245,2.9979889392852783,4.367613231142987
390,381302,102.6727421656251,-0.0002525078305808,-0.0002767671647587,2.9970858097076416,8.40612611196128
